ASIN,Question,Answer,Votes,Date
B09R3XHPVZ,How many free services in the first year?,1,0,15-04-2022
B09R3XHPVZ,Evaporator fins aluminium or copper ?,Aluminium,0,16-04-2022
B09R3XHPVZ,which V-guard stabilizer works best with this AC in kerala,I am using without stabilizer,0,29-07-2022
B09R248ZWX,Is it with air purifier facility?,Every air conditioner has an air filter.,0,22-06-2022
B09R248ZWX,Total units consumption in 1 hour?,5 unit,0,08-06-2022
B09R248ZWX,What if I want the copper tube length longer as the location requires?,You will have to pay extra.,0,22-06-2022
B09R248ZWX,Can use stablizer in this,Yes you can use stabilizer but i dont have as electricity is ok in our area no fluctuations .so it depends on your,0,25-05-2022
B09R248ZWX,"While buying the total cost is coming as 37240 rs , maybe because I have prime . I want to confirm if thats inclusive of installation?",No installation is 1200. 999+ gst. Plus extra charges of the things which would be required during installation.,0,21-05-2022
B09R248ZWX,Does it have heat mode ??,No,0,21-05-2022
B09R248ZWX,Room size 14 by 12 ft 1 ton Panasonic will do?,"As per my experience this AC is suitable for 10 by 10..for 14 by 12 room, it will work but does not give the best performamnce..better to go with 1.5 ton machine.",0,14-05-2022
B09R248ZWX,Air flow 4 way,Yes,0,21-05-2022
B09R248ZWX,how to contact panasonic for installation.?,They will contact you after delivery,0,22-06-2022
B09R248ZWX,Will the compressor cut off at desired room temperature,In auto mode,0,22-06-2022
B09R248ZWX,Are Installation accessories provided in box?,"In my case, the copper pie and power cable were missing. Raised this to Amazon who promptly refunded the amount I had to spend extra in installation.",0,28-04-2022
B09R248ZWX,What is on pcb 5 year warrenty pcb means?,It is board inside indoor unit which comes in inverter AC,0,28-04-2022
B09R248ZWX,Number of free services?,I’m still waiting for my free serviceThey were supposed to do 3 freeServices but no contactDue to covid and post that alsosee less,0,27-04-2022
B09R248ZWX,Does the compressor need to be plugged from outside or from inside?,Compressor is attached to the AC unit. Doesn't need to be plugged separately,0,25-04-2022
B09R248ZWX,I have old ac but not cooling can be exchange.,Yes,0,28-04-2022
B09R248ZWX,Connecting  pipe including in box,Yes,0,20-04-2022
B09R248ZWX,Can I get it installed from from regular service man??,No if you do that you want get the warranty,0,15-04-2022
B09R248ZWX,What is the maximum temperature of atmosphere; within which the aircon can work?,48,0,10-04-2022
B09R248ZWX,What is the maximum temperature of atmosphere within which the aircon can work?,49 degrees centigrade,0,10-04-2022
B09R248ZWX,Will it work on 50 degree outside  temperature ?,"in Ahmedabad my ac is working super cool even at 27 c ac setting, in Ahmedabad right now temperature is 44 degrees Celsius, I think it will work well in proper packed, insulated room even at 50 degrees Celsius, 1 ton inverter ac is ideal only for 120sq area, away from heavy direct sunlight facing room",0,09-04-2022
B09R248ZWX,Does this ac require external device to connect to wifi or is it inbuilt,Wifi is inbuilt in it. You can connect it with you Alexa or google home or you phone.,0,08-04-2022
B09R248ZWX,Is Outdoor unit stand is in Box?,No better buy from outside local store will be around Rs500 to Rs600,0,06-04-2022
B09R248ZWX,Connecting pipe kit included in box ? If yes thn how much length,yes. connecting pipe included in the box. 2 meters,0,05-04-2022
B09R248ZWX,does it have low gas detection feature?,No,0,04-04-2022
B09R248ZWX,What is the Cooling capacity?,One T,0,06-04-2022
B09R248ZWX,3mtr Copper pipe is available or not in this Unit ?,Yes,0,06-04-2022
B09R248ZWX,Panasonic 1 ton split ac is dual inverter ?,Yes,0,06-04-2022
B09R248ZWX,My Ac Automatically changes settings. Any way to fix this?,Try to off the sleep mode,0,08-04-2022
B09R248ZWX,Are services free within 1 year warranty?,"yes, everything",0,18-07-2022
B09RP8GB52,Is remote equipped with back light?,no it isn't,0,26-05-2022
B09RP8GB52,It is invater ac or normal ac ?,normal,0,26-05-2022
B09R4G1ZNJ,Does it have a display? I can't see it on the picture,"Yes, it does.",0,02-06-2022
B09R4G1ZNJ,GST invoice available?,"As per Amazon, if you need GST invoice, the order has to be placed thru business account. From regular account GST invoice is not issued. At least i could not get GST invoice for this product.",0,30-05-2022
B09R4G1ZNJ,Product Warranty,"1 year product warranty, 5 years PCB and 10 yr. compressor",0,14-05-2022
B09R4G1ZNJ,Does it Include connection pipe with wire??,"Yes, it does. For ac to power plug, you have to get the wire.",0,06-05-2022
B09R4G1ZNJ,Stabilizer is mandate for this or not?,"If there is more voltage fluctuations at your locality, then go for voltage",0,06-05-2022
B09R4G1ZNJ,"Hi, the installation guy is saying the copper wire is just 3m and no drainage pipe included , can u confirm ?",You are fortunate that installation guy is telling you and probably not charging you 3 m of copper wire also. In my case I paid for everything (material) used except for labour cost which was not charged to me.,0,02-05-2022
B09R4G1ZNJ,How many area covered,It covers the 200sq ft living room,0,30-04-2022
B09R4G1ZNJ,Out door auto off,"Its inverter based AC, outdoor unit cutoff will be based on the indoor temperature. Unlike normal AC which turn off outdoor frequently, Inverter ACs will not turn off quiet often",0,30-04-2022
B09R4G1ZNJ,Is this inverter or non inverter ac,It’s inverter AC,0,26-04-2022
B09R4G1ZNJ,Does this include copper pipe for connecting indoor and outdoor units . In offline market they orovide 10 feet of capper pipe with ac.,Yes it is included inside packing,0,22-04-2022
B09R4G1ZNJ,Hidden display in 1.5 ton AC can be displayed in any area,Only in Center,0,21-04-2022
B09R4G1ZNJ,What is highest temperature that ac works on?,Cooling wise its okay I have tested it in 37 degree,0,12-04-2022
B09R4G1ZNJ,I have to buy ac. Can you make a hole through beam.,Not recommended.,0,02-06-2022
B09R4G1ZNJ,Is this product available with gst invoice,Yes.,0,02-06-2022
B09R4G1ZNJ,Does this ac comes with nanoe technology?,NO.,0,12-04-2022
B09R4G1ZNJ,4 way swing available ?,"Auto vertical, manual horizontal.",0,02-06-2022
B09R4G1ZNJ,Is copper connecting pipes providing in the box?,Yes it has.,0,03-06-2022
B09R4G1ZNJ,There is not mentioned that copper pipe is included or not & what is length of copper pipe included in 2022 model?,"Though it's not mentioned, i recieved it with in the box. And length was around 2.5-3 meter",0,03-06-2022
B09R4G1ZNJ,Does this model have wifi support?,No,0,03-06-2022
B09R45Q5WP,There is no need of voltage stabilizer to run this,"YeS, true no need for that",0,28-04-2022
B09R45Q5WP,does this AC have a hand operable remote ?,Yes,0,25-04-2022
B09R45Q5WP,Is it cool and hot both ?,This is a cooling airconditioner.,0,25-04-2022
B09R45Q5WP,What about installation,"The team from Panasonic will contact you within 24-48 hours for the installation. In case you are not contacted, you can leave a note on Amazon. The guys from Amazon will also contact you for the installation, but please be aware that this will be done by a local electrician and you will not get a warranty by Panasonic.",0,25-04-2022
B09R45Q5WP,I bought this ac yesterday  but  connecting copper pipe is missing what should i do now,"Most of the items related to the installation will be brought by the Panasonic installation guy. The team will call you to understand your requirements (if you need to drill extra holes, stabilizer, extra copper pipe etc), you can tell them on call about this issue. If anything is missing, the installation guy will arrange.",1,25-04-2022
B09R45Q5WP,How much lowest temperature ac will go,16,0,08-07-2022
B09RKBM3XV,Gst bill,Yes,0,29-06-2022
B09RKBM3XV,"850 units per year  , means how many  hours used per day",8 hours per day,0,30-05-2022
B09RKBM3XV,Panasonic sac 1.5t 5sinv zu18ykyf,"Nice product.  Though bit expensive but very good performance during 1st Month. On time delivery and installation by supplier Alap Electronics. Can't comment much since usage period is less , but",0,23-05-2022
B09RKBM3XV,Remote with led?,The remote glows with all the details visible even in the dark(Only when in use).,0,04-05-2022
B09RKBM3XV,Operating temperature in remote?,16 to 28,0,23-05-2022
B09RKBM3XV,Is it have the ocb 5 years warranty,Yes,0,23-05-2022
B09RKBM3XV,Include copper pipe???,Yes. approx. 3mtr.,0,28-04-2022
B09RKBM3XV,Cantrol.method.meaning,"Remote, Panasonic App, Alexa and Google assistant",0,23-05-2022
B09RKBM3XV,This ac use  without Steblizer,"This is a Inverter AC, so no stabilizer required.",0,23-04-2022
B09RKBM3XV,Its hot and cold,only cold.,0,28-04-2022
B09RKBM3XV,auto-clean feature available ?,Yea,0,17-04-2022
B09RKBM3XV,Installation charges?,Thousand rupees. Plus stand/pipe charges additional.,0,17-04-2022
B09RKBM3XV,Is this have heat mode for winter,No,0,28-04-2022
B09RKBM3XV,Hello is this model an online only or even available offline stores?,"No, it is available both Online and in store with us.",0,14-04-2022
B09RKBM3XV,Down-payment plus emi,YES,0,12-04-2022
B09RKBM3XV,What should I do? the technicians not able to understand Amazon refund process for missing installation parts based on their installation report,Replace the item,0,10-04-2022
B09RKBM3XV,Will the warranty gets void if installed by third party?,Yes,0,10-04-2022
B09RKBM3XV,Which stablizer should be purchased for this AC?,"V-Guard ARI-ZOR 4150 Voltage Stabilizer for Inverter AC Upto 1.5 TON (White, 150 VAC-280 VAC)",0,05-04-2022
B09RKBM3XV,Is Auto Start feature available or not?,"Available in MiAIe app, where you can schedule auto start and auto shut down.",0,05-04-2022
B09RKBM3XV,"How to book the instullation? i have placed an order of this ac, but no insullation is showing",U can call on customer care number and Book the installation.,0,10-04-2022
B09R3T1QLW,What all parts will i get in the unit boxes?,Indoor and outdoor units,0,29-04-2022
B09TJBPHZR,"What about PCB warranty,  outdoor unit warranty",1 year comprehensive warranty. After that 4 year pcb warranty and 10 years Compressor warranty,0,28-04-2022
B09R3S2NG6,Is it suitable for hall with out having AC curtain on Entry gate to kitchen.,"Depends on your room size, otherwise there is no problem, you might have to share some cooking smells with the people in the drawing room",0,26-06-2022
B09R3S2NG6,ECO friendly kya hai,Gas eco friendly hai jisse ozone depletion kam hota hai,0,21-06-2022
B09R3S2NG6,Cooling capacity of 5star model??,This 2 Ton capacity 5 star airconditioner is cooling large hall of 250 to 300 square feet.,0,15-06-2022
B09R3S2NG6,is wifi option available in auto convertable+ 2022,"Yes, it is Wi-Fi enabled and connect to home Wifi network. I have connected with Amazon Alexa and Google. I give voice commands to Alexa to Turn on or off, set the temperature. MirAle software in mobile play store apps can control the airconditioner from anywhere using internet network.",0,15-06-2022
B09R3S2NG6,For exchange do i have to remove old ac,"Yes, we have to keep old airconditioner unit removed by our own technician at our cost. The old unit is picked up while delivering the new airconditioner.",0,15-06-2022
B09R3S2NG6,How do I invoke the manufacturer  warranty? I purchased two units a couple of weeks ago. One of them is making a lot of noise.,"We have to call Panasonic customer care number and provide purchase details. We have to provide Amazon purchase invoice, which can be downloaded from Amazon application. Panasonic technician will visit and resolve the issue.",0,15-06-2022
B09R3S2NG6,What if I want the copper tube length longer as the location requires?,"Ten feet (3 meter) copper pipe is provided free of cost. As per requirement, additional pipeline is provided and it will be billed as per Panasonic terms and conditions. Panasonic provides cost details for copper pipe, drainage pipe and electricity wiring and installation charges for the additional lines.",0,15-06-2022
B09R3S2NG6,Customers who bought 2 ton Panasonic having any complaints?,Poor customer service.,0,04-06-2022
B09R3S2NG6,Does this model's remote work on the 2019 model?,"don't know but it should, I guess",0,21-06-2022
B09R3S2NG6,I want to know that wether a two ton ac of panasonic has display on the ac and light in the remote. please guide immediately,Yes Display is in the AC.,0,26-05-2022
B09R3S2NG6,"Outdoor unit base bush support is missing? For otherbrand AC it is available,why it didn't come with outdoor unit?",Mine is also missing,0,21-06-2022
B09R3S2NG6,How to make sure its a 2 ton ac?,Check details it mention,0,28-06-2022
B09R3S2NG6,What accessories should the company provide along with  the ac from amazon,Only copper pipe no wire,0,28-06-2022
B09R3S2NG6,What us the Max and min temperature that can be set?,"The A/C is good. But do not buy from Amazon. The seller is fraud. They sent the A/C with out the accessories (costing around Rs 3,000). Please read reviews - you will see that it is their standard practice . Even with multiple follow ups, Amazon also did not help. It is a cheating racket. Do not fall for it. Good Luck",0,11-05-2022
B09R3S2NG6,Is copper pipe provided with package ?,Yes it's copper,0,06-05-2022
B09R3S2NG6,Does the outdoor unit comes with stand,The stand to mount the out door unit has to be purchased separately.,0,02-05-2022
